021228	06:02	616	17.30	185	326	0.360	6.0	0.525
021228	09:02	616	17.42	185	190	0.460	7.0	0.650
021228	12:02	616	17.66	185	243	0.460	7.1	0.675
021228	15:02	616	17.83	185	525	0.420	7.1	0.600
021228	18:02	616	17.83	185	757	0.380	6.5	0.550
021228	21:02	616	17.70	185	750	0.440	7.1	0.625
021229	00:02	616	17.62	185	718	0.300	6.1	0.450
021229	03:02	616	17.62	185	763	0.400	6.7	0.575
021229	06:02	616	17.58	186	22	0.460	5.3	0.675
021229	09:02	616	17.58	185	976	0.540	4.6	0.825
021229	12:02	616	17.66	185	789	0.660	4.8	0.975
021229	15:02	616	17.70	185	928	0.660	5.8	0.950
021229	18:02	616	17.70	186	490	0.500	5.2	0.725
021229	21:02	616	17.62	186	416	0.440	5.5	0.650
021230	00:02	616	17.54	186	112	0.420	5.5	0.600
021230	03:02	616	17.54	185	929	0.360	5.5	0.525
021230	06:02	616	17.50	186	12	0.200	5.5	0.300
021230	09:02	616	17.58	186	190	0.180	5.7	0.275
021230	12:02	616	17.70	185	603	0.160	6.9	0.250
021230	15:02	616	17.75	185	670	0.200	7.8	0.275
021230	18:02	616	17.70	186	151	0.200	8.1	0.275
021230	21:02	616	17.62	186	199	0.180	6.5	0.275
021231	00:02	616	17.50	185	736	0.160	7.0	0.225
021231	03:02	616	17.50	185	532	0.140	6.6	0.200
021231	06:02	616	17.50	185	585	0.120	5.7	0.175
021231	09:02	616	17.54	185	751	0.120	5.7	0.175
021231	12:02	616	18.07	185	589	0.120	5.4	0.175
021231	15:02	616	18.11	185	500	0.120	5.3	0.175
021231	18:02	616	18.03	186	117	0.140	5.6	0.200
021231	21:02	616	17.95	186	467	0.140	4.3	0.225
030101	00:02	616	17.91	186	209	0.140	4.9	0.200
030101	03:02	616	17.87	185	952	0.280	4.7	0.400
030101	06:02	616	17.70	186	123	0.320	5.9	0.475
030101	09:02	616	17.87	186	354	0.260	5.5	0.375
030101	12:02	616	17.95	186	275	0.200	5.6	0.300
030101	15:02	616	17.87	186	207	0.220	6.0	0.325
030101	18:02	616	17.83	186	576	0.220	6.3	0.325
030101	21:02	616	17.79	186	869	0.280	6.1	0.400
030102	00:02	616	17.66	186	328	0.260	7.3	0.350
030102	03:02	616	17.58	186	2	0.260	7.0	0.375
030102	06:02	616	17.50	186	136	0.280	7.5	0.400
030102	09:02	616	17.58	186	335	0.240	7.2	0.350
030102	12:02	616	17.70	186	187	0.200	7.2	0.300
030102	15:02	616	17.75	186	10	0.240	6.5	0.350
030102	18:02	616	17.66	186	538	0.400	4.4	0.575
030102	21:02	616	17.62	186	550	0.200	5.4	0.300
030103	00:02	616	17.46	186	402	0.240	6.1	0.350
030103	03:02	616	17.46	185	772	0.160	7.5	0.225
